sx_pg,sy_pg,sx_pgas,sy_pgas
3.44848,3.24715,3.50788,3.2801
3.35679,3.31208,3.44599,3.19312
3.09177,3.25721,3.13248,3.24449
3.49127,3.28006,3.14137,3.21308
3.57812,3.28034,3.23873,3.26729
3.47738,3.26454,3.25454,3.02413
3.13119,3.25272,3.53231,3.05959
3.38429,3.24445,3.33835,3.18338
3.13898,3.24802,3.76285,3.1767
3.26638,3.22826,4.14527,3.21758
3.15609,3.24083,4.31282,3.13397
3.37594,3.18062,3.91492,3.20771
3.82329,3.2046,3.3264,3.32731
3.04008,3.21434,3.47358,3.24506
3.32628,3.15569,3.36403,3.06618
3.14949,3.13845,3.38115,3.11374
3.16964,3.20049,3.7429,3.09492
3.16964,3.20049,3.61068,3.05819
3.09124,3.17246,3.5219,3.13188
3.08296,3.16521,3.5089,3.17098
3.22962,3.14828,3.69476,3.35553
2.90709,3.24304,3.5686,3.31963
3.00007,3.15099,3.50347,3.04684
2.86573,3.23318,3.53016,3.15778
2.74711,3.14344,3.46884,3.28326
3.2875,3.15386,3.55269,3.27598
2.75253,3.21788,3.3697,3.24174
2.80587,3.11835,3.19417,3.47724
3.04125,3.09724,2.88237,3.49415
3.11352,3.11152,3.32646,3.73701
3.16573,3.18327,3.55753,3.39296
2.9015,3.11581,3.55461,3.23182
3.25848,3.08481,3.58694,3.13962
3.03667,3.17041,3.65808,3.32644
3.49526,3.21655,3.30354,3.50985
3.13709,3.1375,3.35075,3.20176
2.76228,3.23263,3.54207,3.1665
3.27132,3.20937,3.48661,3.03922
3.36953,3.27251,3.46506,3.33883
2.97429,3.28626,3.33492,3.14379
2.83009,3.25581,3.3239,3.32465
3.25798,3.28276,3.07477,3.27275
3.1914,3.2847,2.72714,3.24933
2.87104,3.35202,3.03879,3.30536
3.17613,3.28362,3.10678,3.15701
3.15679,3.27638,3.53195,3.34722
3.25092,3.30758,3.41948,3.07933
3.06979,3.2993,3.58172,3.12109
3.49892,3.31165,3.58326,3.17468
3.17719,3.29399,3.28739,3.1379
3.12596,3.28319,3.55337,3.12293
3.18052,3.28531,3.3016,3.25906
3.20797,3.26247,3.14307,3.42686
3.32671,3.34057,3.71192,3.4201
3.19029,3.33427,3.47506,3.41618
3.01761,3.28976,3.60145,3.5555
3.28666,3.30046,3.4169,3.38415
3.21965,3.29099,3.56541,3.55386
3.20791,3.25385,3.21022,3.56961
3.09916,3.27236,3.09223,3.39669
3.27053,3.44979,3.87116,3.28792
2.96088,3.40169,3.71199,3.32177
3.17845,3.34776,3.21844,3.37318
3.16634,3.34859,3.27838,3.6694
2.76072,3.4049,3.04132,3.37053
2.89449,3.27861,3.10429,3.36032
2.8191,3.33562,3.25848,3.21215
2.80012,3.32678,3.16466,3.48066
3.04326,3.40081,3.76217,3.41746
2.63787,3.27463,3.44893,3.21662
2.80501,3.30396,3.55448,3.17232
2.67195,3.24565,3.61944,3.127
2.71954,3.2362,3.28054,3.29056
2.98647,3.31625,2.81343,3.33411
3.12871,3.34046,3.11885,3.39588
2.94146,3.21993,3.14826,3.26767
3.2242,3.36759,2.92036,3.3763
3.21661,3.31933,3.40374,3.24932
3.00495,3.30062,3.35975,3.18987
3.19329,3.30349,3.58857,3.29767
3.1406,3.31955,3.45498,3.41258
3.00721,3.40119,3.49929,3.31585
3.2988,3.38019,3.44171,3.27523
3.132,3.26675,3.68382,3.17076
2.9246,3.2431,3.98634,3.54416
3.37849,3.24397,3.69101,3.2309
3.06086,3.24704,3.60939,3.2713
2.75663,3.33728,3.48184,3.14812
3.02633,3.42112,3.4316,3.05269
2.97849,3.28159,3.20328,3.17891
3.22545,3.29371,3.22293,3.24145
2.83523,3.28749,3.01985,3.28862
2.76656,3.30693,3.09622,3.32138
2.58838,3.36839,3.59534,3.1505
2.63296,3.29945,3.44556,3.01671
2.94797,3.26479,3.78241,2.91413
2.73017,3.2194,3.56919,2.88935
2.86392,3.25466,3.92561,2.90895
3.00218,3.25261,3.4645,3.15829
2.62216,3.31257,3.13836,3.27981
2.87298,3.28133,3.21926,3.16036
2.61114,3.27365,3.41701,3.19017
2.92157,3.25872,3.73305,3.30661
3.05653,3.26482,3.50901,3.21052
2.7954,3.24319,3.328,3.14099
3.0013,3.17497,3.71144,3.08364
2.92973,3.18621,3.45546,3.26477
2.78115,3.21577,3.50086,3.22148
2.97912,3.18606,3.34197,3.25257
3.22656,3.20076,3.22635,3.446
2.97428,3.19172,3.10001,3.29255
2.77881,3.25002,3.89299,3.38381
2.95682,3.32908,3.80166,3.16597
2.65899,3.27816,3.58202,3.13772
3.03135,3.26795,3.38554,3.32665
3.09164,3.27243,3.55746,3.11245
2.90225,3.34988,3.26649,3.21019
3.26125,3.29446,3.39639,3.28672
2.90461,3.29447,3.23115,3.20109
2.93881,3.3121,3.68093,3.16599
3.08323,3.36825,3.44625,3.26163
2.86509,3.35884,3.18334,3.17845
2.98636,3.4342,3.512,3.08005
2.80402,3.37858,3.28274,3.03695
3.05472,3.43825,3.02743,3.21088
3.02257,3.39338,2.81687,3.24098
2.93117,3.36314,3.15942,3.52502
3.10987,3.32527,3.33064,3.2671
3.06347,3.38514,3.47591,3.33685
2.87142,3.34666,3.6455,3.29622
3.15204,3.32417,3.50726,3.19692
3.22931,3.32736,3.26007,3.38515
2.93293,3.32124,3.52042,3.46982
2.97933,3.35079,3.02252,3.2342
3.27511,3.35051,3.25722,3.05559
2.75383,3.36432,3.69089,3.13288
2.85676,3.37125,3.5832,3.24736
2.87693,3.39201,3.20483,3.28407
3.44058,3.31463,3.17569,3.21262
2.98628,3.36438,3.53751,3.33638
3.07541,3.40434,3.13319,3.3351
2.85728,3.39001,3.26288,3.2983
2.92903,3.41017,3.28399,3.27447
3.08616,3.37434,3.28924,3.23927
2.93741,3.27798,3.4545,3.34817
3.21928,3.32086,3.79052,3.44184
3.16944,3.26465,3.39017,3.34198
3.21318,3.22992,3.19826,3.24287
3.40059,3.24442,3.71381,3.28008
3.12504,3.27378,3.83616,3.23264
2.92414,3.3721,3.60782,3.20043
2.60094,3.17357,3.52805,3.3368
2.87996,3.16318,3.44417,3.32078
2.84357,3.19066,3.28065,3.28075
2.54801,3.23027,3.07204,3.26952
3.04768,3.16627,2.8435,3.38193
2.93139,3.18605,2.68579,3.3149
2.87713,3.23,2.68449,3.25117
2.8908,3.22892,3.17419,3.28695
2.51965,3.28328,2.91302,3.24228
2.71734,3.29945,2.77568,3.15749
2.8049,3.29357,2.81117,3.22582
2.70678,3.30091,2.9089,3.38201
2.50595,3.26939,2.95182,3.45338
2.47376,3.26338,2.87639,3.4396
2.68739,3.34274,2.60281,3.31208
2.7946,3.34943,2.78722,3.33983
2.49762,3.35555,2.96529,3.46211
2.46803,3.29736,3.24926,3.46064
2.98546,3.36518,3.4209,3.26679
2.84461,3.35926,3.06512,3.12422
2.97759,3.4871,2.93722,3.29287
3.11568,3.39139,3.42517,3.27751
2.89332,3.57586,3.26254,3.26011
2.95742,3.35539,3.36614,3.2925
3.26491,3.25978,3.69884,3.43075
2.8221,3.34795,3.63449,3.39776
2.84511,3.36445,3.3038,3.28231
2.63012,3.36833,3.48569,3.32904
2.7721,3.38914,3.2439,3.23897
2.99469,3.3437,3.21503,3.21275
2.9535,3.33872,3.07261,3.19057
2.9977,3.34005,3.50614,3.19518
3.00285,3.20242,3.58376,3.28509
3.1278,3.18298,3.66085,3.30956
2.80697,3.15086,3.86991,3.42056
2.96472,3.35233,3.5999,3.20201
2.93062,3.28928,3.35219,3.32092
3.22831,3.27567,3.75458,3.0966
2.91754,3.26767,3.95463,3.06995
2.59431,3.4038,3.89185,2.96153
2.55244,3.2645,4.57339,3.23912
2.58871,3.40607,4.04306,3.46192
2.9181,3.34322,3.68362,3.35025
2.90454,3.34201,3.75888,3.28588
2.63824,3.2975,3.90709,2.99717
3.38652,3.31796,3.63509,2.93244
3.15164,3.35366,3.2895,3.0474
3.15164,3.35366,3.27815,2.97082
2.62041,3.38075,3.37077,3.2138
3.34844,3.35895,3.73428,3.23441
3.29643,3.41175,3.50997,3.1038
2.77242,3.40107,3.65273,3.13051
2.6354,3.31852,3.45161,3.07413
2.80571,3.26981,3.86511,3.10179
2.96383,3.26905,3.45202,3.0945
2.67886,3.28548,3.57226,3.33126
2.98776,3.28629,3.77778,3.39375
3.16426,3.27047,3.7998,3.18741
3.03614,3.2414,3.79632,3.11422
3.19555,3.25921,3.77836,3.02137
3.00651,3.25603,3.34414,3.05681
2.9346,3.22728,3.49126,3.25297
2.67737,3.22368,3.09799,3.12607
3.15863,3.25845,2.85905,3.01887
3.13565,3.23376,2.95172,3.09307
2.76112,3.19946,2.80532,3.06075
2.74572,3.18284,2.85381,3.00164
2.76706,3.21023,2.82392,3.0438
3.03927,3.24363,3.01709,3.12567
2.72799,3.24525,3.10219,3.24839
2.72799,3.24525,2.88877,3.21594
2.8769,3.20116,3.63676,3.32206
3.01237,3.20548,3.48918,3.35265
2.81431,3.16632,3.11161,3.19295
2.81431,3.16632,3.57827,3.31944
2.75959,3.17472,3.21234,3.41886
2.65319,3.1438,3.14286,3.48867
2.75571,3.17078,3.33789,3.4229
3.25894,3.15974,3.16076,3.41151
2.9858,3.13791,2.98191,3.51423
2.80019,3.1692,3.22149,3.32387
2.99558,3.25958,3.30341,3.23373
2.8276,3.35868,3.11546,3.10587
3.09961,3.32912,3.28205,2.96773
3.31099,3.31602,3.07039,3.15971
3.24894,3.2918,3.0804,3.27961
3.01964,3.2964,3.42303,3.28987
3.10321,3.28863,3.49048,3.23304
2.98115,3.20537,3.6156,3.18576
2.90536,3.22364,3.25428,3.16702
3.06418,3.20043,3.30775,3.29251
2.93365,3.23579,3.44551,3.18702
3.07485,3.21503,3.80851,3.09683
3.05435,3.40836,3.28642,3.13851
3.38084,3.40498,3.15478,2.94855
3.28846,3.44278,3.10349,3.05727
2.91725,3.44089,2.93595,3.14887
3.2168,3.4399,2.96289,3.25574
3.03446,3.41841,3.30023,3.06951
3.15533,3.37645,3.74693,3.20686
2.79193,3.43647,3.21763,3.26602
2.83316,3.46481,3.47757,3.2501
2.5433,3.16833,3.34593,3.30354
2.83665,3.10984,3.33827,3.41398
2.78201,3.19891,3.50589,3.26145
2.85159,3.19216,3.65829,3.25115
2.76475,3.19261,3.75258,3.28947
3.02909,3.20419,3.67135,3.25861
2.96562,3.16677,4.28668,3.30715
3.17887,3.16009,4.37196,3.56173
2.90351,3.39285,4.22087,3.40739
3.48801,3.4508,4.01823,3.41297
2.75815,3.45892,3.85192,3.30759
2.81816,3.44097,3.89128,3.44292
2.80843,3.43837,4.04592,3.50686
3.01251,3.41562,3.74915,3.40899
3.34701,3.47058,3.39354,3.29702
2.94972,3.46898,3.3895,3.34362
2.88644,3.25016,3.16088,3.3456
2.703,3.23512,3.08778,3.5023
2.58948,3.23825,2.99674,3.47139
2.67916,3.28461,3.22502,3.34019
2.60666,3.29438,3.19325,3.30783
2.61945,3.3135,3.42091,3.27119
3.01698,3.66234,3.2397,3.17013
2.91357,3.62556,3.84568,3.28216
3.12842,3.66006,3.73142,3.06876
3.22025,3.74065,3.35702,3.19939
3.42687,3.59398,3.05003,3.29316
3.46255,3.59314,3.33123,3.18057
3.1491,3.63066,3.20842,3.34954
3.42982,3.55028,3.22917,3.24962
3.11961,3.59711,3.2988,3.37299
3.04326,3.57427,3.749,3.21148
3.35683,3.57962,3.73889,3.25185
3.08586,3.6417,3.36589,3.12088
3.01536,3.62806,3.57575,3.06343
3.09794,3.538,3.50777,3.05212
3.20768,3.60507,3.30768,3.16644
3.70217,3.55765,3.23892,3.1214
3.54865,3.7859,3.45219,3.32816
3.5853,3.82324,3.38629,3.31343
3.75025,3.79372,3.84928,3.20566
3.57023,3.78231,3.26828,3.12873
3.57269,3.80329,3.29877,3.20035
3.52645,3.84058,3.41121,3.22148
3.57571,3.84164,3.18811,3.21892
3.61862,3.85609,3.20299,3.28499
3.5722,3.87684,2.90249,3.24421
3.47626,3.79494,2.92835,3.19154
3.8119,3.82188,3.07196,3.05037
3.71234,3.60357,3.33635,3.07954
3.44723,3.60968,3.17378,3.19807
3.80021,3.63046,3.34193,3.21224
3.41835,3.62841,3.0518,3.37663
3.67607,3.74866,3.38927,3.29311
3.69796,3.68311,3.21075,3.12008
3.71128,3.69155,3.42348,3.31902
3.59356,3.65429,3.41511,3.18688
3.89835,3.65986,3.51041,3.22978
3.77685,3.67967,3.36813,3.32715
3.43787,3.68928,3.47243,3.25182
3.59553,3.67866,3.27583,3.25984
3.84194,3.64861,2.91969,3.07576
3.76521,3.6204,3.48669,3.19528
3.55512,3.84345,3.13564,3.22607
3.88933,3.8378,3.31092,3.2227
3.55323,3.85199,3.45655,3.20904
3.39526,3.84788,3.25121,3.17077
3.62881,3.81008,3.45089,3.01526
3.64813,3.80097,3.86933,3.13287
3.65457,3.77927,3.73445,3.25323
3.55881,3.76329,3.39298,3.30103
3.62693,3.80483,3.24153,3.32672
3.76445,3.81102,3.25022,3.45219
3.78889,3.90145,3.55477,3.4304
3.52734,3.89876,3.25514,3.48765
3.52839,3.96697,3.11156,3.33366
3.6857,3.9289,3.15661,3.47219
3.47071,3.92917,3.02418,3.44048
3.54313,3.85395,2.79907,3.21685
3.47854,3.87738,2.71228,3.24944
3.5389,3.87701,3.63754,3.27877
3.70345,3.99944,3.56378,3.34546
3.55143,3.86851,3.47454,3.12364
3.69522,3.8673,3.51419,3.26461
3.45282,3.85615,4.00649,3.16831
3.49701,3.49942,3.78431,3.1001
3.65105,3.51489,3.49853,2.99449
3.70565,3.53108,3.09863,3.20544
3.78502,3.52014,3.47571,3.29387
3.59909,3.44883,3.33184,3.36008
3.54138,3.45073,3.0854,3.40124
3.67504,3.49023,3.0888,3.38321
3.47643,3.48091,3.25804,3.2884
3.29677,3.50777,3.35245,3.19569
3.4312,3.59884,2.88298,3.35443
3.52519,3.57999,2.79262,3.36067
3.48177,3.53777,3.12659,3.28337
3.47343,3.36574,2.81422,3.40676
3.19788,3.34948,3.04727,3.44973
3.32812,3.40424,3.068,3.54139
3.53137,3.38787,2.901,3.26389
3.54557,3.50892,2.99285,3.34621
3.28395,3.51845,2.76072,3.17929
3.70579,3.44566,3.4299,3.30189
3.37607,3.50407,3.46354,3.41842
3.25322,3.41493,3.35645,3.28619
3.5639,3.51854,3.45834,3.22321
3.35287,3.53855,3.25338,3.29158
3.43574,3.54782,3.37841,3.27349
3.28499,3.51659,3.63286,3.20219
3.49277,3.38131,3.65377,3.27727
3.55628,3.34973,3.60468,3.10403
3.45299,3.41066,3.71128,3.213
3.52043,3.41659,4.02692,3.03855
3.55053,3.3676,3.74621,3.13747
3.44363,3.3569,3.83977,3.12073
3.94739,3.36687,3.35709,3.11395
3.61835,3.43641,3.1457,3.03337
3.69487,3.47242,3.33188,3.19541
3.65325,3.3967,2.99928,3.20695
3.87069,3.48325,2.86906,3.29922
3.39063,3.49419,2.88901,3.24293
3.51579,3.50107,3.43204,3.12033
3.62621,3.46635,3.4809,3.15776
3.54908,3.46604,3.20127,3.19652
3.4741,3.42439,3.48791,3.06371
3.7011,3.42539,3.14996,3.09833
3.80963,3.42741,3.35575,3.14768
3.31335,3.38033,3.47562,3.41644
3.35686,3.37686,3.94013,3.29597
3.42069,3.38599,3.5772,3.15358
3.43084,3.3712,3.47031,3.09673
3.35681,3.3841,3.20104,3.355
3.42523,3.43655,3.32479,3.24594
3.68304,3.43011,3.26219,3.32495
3.74335,3.47265,3.3234,3.24724
3.92411,3.41864,3.55651,3.33369
3.72636,3.45137,3.34904,3.58235
3.89096,3.42959,3.88706,3.46102
4.00165,3.42771,3.8154,3.47002
3.92825,3.44761,3.50621,3.25345
3.32131,3.37394,3.55943,3.24282
3.29239,3.44222,3.2904,3.17696
3.17398,3.44412,3.374,3.3086
3.38461,3.373,3.40833,3.24174
3.79712,3.34431,3.76226,3.24127
3.60072,3.43463,3.52674,3.31518
3.43576,3.4539,2.89304,3.46019
3.32758,3.36788,2.84567,3.28272
3.49978,3.45379,3.2886,3.24305
3.58863,3.42255,3.31102,3.1701
3.4927,3.43683,3.33913,3.25708
3.53494,3.36519,3.41962,3.15145
3.38073,3.37304,3.45998,3.20552
3.43177,3.38832,3.48906,3.29481
3.44787,3.34033,3.30713,3.12966
3.85885,3.36016,3.25466,3.19093
3.31104,3.36446,2.82878,3.37664
3.44897,3.36075,2.72411,3.35347
3.44897,3.36075,3.07072,3.19116
3.30142,3.4038,3.3204,3.34082
3.5185,3.3075,3.06827,3.18386
3.67758,3.37064,3.35202,3.24979
3.82657,3.35947,4.3465,3.21723
3.84638,3.36303,3.90516,3.05803
3.51512,3.33702,3.90266,3.1241
3.51777,3.35251,3.52159,3.09773
3.59534,3.33209,3.51216,3.21129
3.30922,3.27211,3.0141,3.2475
3.70858,3.25377,2.99254,3.12857
3.64838,3.30297,3.49067,3.01765
3.25617,3.34587,3.55109,3.11817
3.2295,3.33061,3.57389,3.2513
3.20278,3.32385,3.72432,3.27744
3.87161,3.3121,3.25098,3.19584
3.662,3.29065,3.2968,3.20071
3.62752,3.26064,3.34813,3.10451
3.65754,3.27155,3.53227,2.99921
3.91232,3.29345,3.57889,2.96526
3.64478,3.33689,3.34456,3.15633
3.79426,3.36025,3.21058,3.04779
3.86088,3.39262,3.37742,3.16851
3.43819,3.40082,3.23762,3.10124
3.74647,3.41594,3.43464,3.08712
3.78704,3.35078,3.4799,3.19145
3.4733,3.37469,3.56336,3.21548
3.61059,3.34347,3.43247,3.30693
3.886,3.48188,3.49564,3.38602
3.49829,3.49068,3.09893,3.20953
4.02956,3.49746,2.87268,3.27565
3.81734,3.49538,3.0343,3.1903
3.84754,3.4338,3.04071,3.21802
3.59825,3.41045,2.75794,3.45011
3.45914,3.48066,3.01969,3.21255
3.8671,3.46703,3.12661,3.18561
4.1826,3.44454,3.29877,2.96855
3.71879,3.4671,3.08593,2.80563
3.49247,3.45613,3.07843,3.02852
3.56318,3.29739,3.32354,3.06198
3.55324,3.30311,3.82103,3.08913
3.73393,3.32935,3.75113,3.14868
3.59102,3.36557,3.55348,3.31661
3.69565,3.30234,3.49039,3.40556
3.90304,3.35494,3.25349,3.24026
3.71858,3.29557,3.44353,3.17461
3.69446,3.35531,3.63419,3.44766
3.82953,3.45291,3.89477,3.26664
3.52279,3.54289,3.63029,3.31091
3.73245,3.37876,3.65693,2.84611
3.89463,3.42353,3.88335,3.06711
3.6945,3.42746,3.54388,3.06939
3.64248,3.30231,3.92624,3.2174
3.82665,3.27694,3.63093,3.28049
3.85665,3.27714,3.54293,3.11324
3.75037,3.22463,3.84113,3.21881
3.66225,3.21239,3.8885,3.21506
3.75508,3.34934,3.51159,3.18535
3.60072,3.37702,3.03678,3.18206
3.6114,3.28333,2.94034,3.45638
3.73792,3.31017,3.38218,3.52439
3.55401,3.28454,3.11278,3.25106
3.7284,3.30103,3.01554,3.14847
3.90508,3.47475,3.32816,3.16263
3.82058,3.47525,3.03696,3.18082
4.38851,3.44879,3.27429,3.24772
3.82962,3.52077,3.68663,3.17632
3.77567,3.35456,3.07192,3.2694
3.6526,3.39417,3.00272,3.2399
3.70935,3.40948,3.09421,3.34097
3.66565,3.39075,2.74777,3.35473
3.63741,3.35501,3.01629,3.29628
3.90818,3.41415,3.22686,3.34961
3.76066,3.41448,3.12273,3.32109
3.92119,3.3696,2.91416,3.33336
3.98741,3.42078,2.85724,3.38097
3.74182,3.41663,2.70358,3.23214
3.79288,3.44814,2.5109,3.33807
3.74395,3.4587,2.97138,3.35217
3.87892,3.4208,3.25441,3.24648
3.80909,3.42913,2.96888,3.06695
3.89179,3.41861,3.0735,3.01335
3.79388,3.48278,3.21337,3.06379
3.7497,3.37077,3.41287,3.24866
3.60581,3.39534,3.71572,3.30734
3.79466,3.47464,3.62568,3.22583
3.58786,3.21212,3.63586,3.24703
3.67209,3.22204,3.55554,3.18189
3.23812,3.22953,3.58712,3.25615
3.5365,3.24599,3.864,3.26414
3.45851,3.22963,3.56,3.36775
3.48169,3.29446,3.42295,3.33535
3.11424,3.17209,3.63869,3.25282
3.24414,3.19036,3.941,3.16702
3.11196,3.17316,3.58638,3.32453
3.26691,3.28592,3.53714,3.51089
3.17606,3.21866,3.67399,3.27811
3.23179,3.18935,3.09695,3.26034
3.43374,3.16974,2.93722,3.28033
3.21176,3.33386,2.96652,3.50004
3.22612,3.27991,2.98509,3.36003
3.55482,3.29412,3.24131,3.29457
3.08051,3.29687,3.23253,3.20599
3.19935,3.34055,2.82342,3.27423
3.07138,3.37318,3.35654,3.34761
2.95359,3.34688,3.37098,3.23619
3.39034,3.3437,3.30752,3.35031
3.33887,3.37782,3.38558,3.43094
3.31824,3.45335,3.60136,3.32612
2.90191,3.31965,3.56429,3.4407
3.26393,3.32737,3.45786,3.3973
2.93341,3.32946,3.70813,3.67441
3.11961,3.31025,3.61971,3.23613
3.03056,3.31896,3.36967,3.11971
3.00955,3.33954,3.4296,3.32535
3.52846,3.32709,3.28054,3.11965
3.49415,3.29857,3.22639,3.34162
3.25512,3.13315,2.99245,3.22889
3.45102,3.10731,2.99192,3.22935
3.31604,3.11285,3.35133,3.28565
3.63765,3.13749,3.18611,3.28802
3.55309,3.13878,3.19154,3.50145
3.29363,3.12229,3.31467,3.2858
3.42362,3.1728,4.03514,3.33742
3.6757,3.16061,4.16074,3.19945
3.3567,3.16338,3.81399,3.25386
3.3567,3.16338,3.53801,3.28343
3.50749,3.22391,3.33945,3.20723
3.52367,3.36489,3.41973,3.10711
3.33703,3.15056,3.32732,3.14937
3.81008,3.08501,3.71575,3.31678
3.62156,3.07678,3.35332,3.35405
3.31203,3.22224,3.33416,3.28964
3.27362,3.18663,3.31267,3.34374
3.17008,3.17674,3.29246,3.15997
3.57761,3.22312,3.33592,3.05943
3.2434,3.14799,3.68003,3.21567
3.55163,3.19645,3.59955,3.23312
3.61137,3.18,4.02176,3.34039
3.29705,3.193,3.34877,3.28829
3.20811,3.25181,3.53881,3.22153
3.31555,3.27632,3.66094,3.21003
3.26532,3.22081,3.68095,3.34529
3.04314,3.26913,3.37985,3.35861
3.69483,3.229,3.41437,3.19517
3.27902,3.26576,3.06849,3.28857
3.28589,3.26167,3.28577,3.16533
3.36838,3.22638,3.26332,3.14859
3.53521,3.26308,3.22244,3.18607
3.17868,3.20692,3.05486,3.33437
3.33035,3.18608,3.34222,3.275
3.54613,3.17054,3.51285,3.22441
3.25567,3.23839,3.4633,3.23069
3.33703,3.20871,3.63944,3.21918
3.31644,3.17849,3.24228,3.29509
3.11598,3.18473,3.59574,3.05923
3.45698,3.21986,3.42434,3.05223
3.61976,3.19789,3.15765,3.22722
3.20923,3.23442,3.05146,3.06274
3.23277,3.22245,3.24889,3.10354
3.65453,3.27129,3.58099,3.0895
3.56317,3.31157,3.21344,3.09141
3.47896,3.29622,3.3596,3.36388
3.78128,3.30312,3.78862,3.45014
3.45296,3.24498,3.94537,3.40175
3.49236,3.29365,3.67472,3.33615
3.4578,3.23373,3.8946,3.27661
3.48023,3.25285,3.9043,3.42878
3.33048,3.33515,4.1023,3.42291
3.79267,3.21486,3.60668,3.30001
3.52943,3.18648,4.03741,3.406
3.67364,3.09712,3.66019,3.02857
3.69822,3.06474,4.27997,3.01233
3.58088,3.23658,3.90732,3.23089
3.34142,3.22159,4.05254,3.34053
3.44246,3.23267,3.93352,3.28446
3.5721,3.25976,3.53355,3.35278
3.57502,3.26641,3.11221,3.26078
3.4388,3.31765,2.90664,3.12025
3.59498,3.343,2.97876,3.10723
3.21185,3.30853,3.3003,3.18105
3.31959,3.30118,3.36286,3.17227
3.35477,3.27683,2.98691,3.25026
3.2363,3.59876,2.8904,3.17018
3.16983,3.45491,3.09382,3.16375
4.05315,3.44438,3.07095,3.13751
3.62976,3.43626,3.45184,3.39045
3.54824,3.37394,3.29653,3.23908
3.46649,3.39714,2.86593,3.22865
3.71611,3.38481,2.83409,3.24234
3.3938,3.41789,2.92906,3.05645
3.75115,3.44557,3.26355,3.26663
3.29466,3.42135,3.3491,3.31348
3.39119,3.46155,3.09871,3.36912
3.82895,3.3655,2.91988,3.13829
3.14739,3.35499,2.77624,3.39497
3.138,3.41251,3.10557,3.2632
3.41472,3.44771,2.9841,3.35327
3.44822,3.44251,3.10183,3.23735
3.45359,3.38954,2.99644,3.25442
3.12596,3.47102,2.91255,3.19183
3.10492,3.4486,2.83146,3.23411
3.43017,3.41758,2.79137,3.40042
3.54996,3.42941,3.51139,3.23611
3.67293,3.44752,3.71968,3.39998
3.67293,3.44752,3.51226,3.1817
3.34742,3.42406,3.29131,3.14016
3.59109,3.4318,3.2156,3.18847
3.37007,3.43044,3.4954,3.6085
3.44663,3.42943,3.46125,3.42619
3.57897,3.44956,3.43828,3.4448
3.44256,3.43242,3.076,3.21125
3.47149,3.37885,2.82651,3.41736
3.58854,3.40723,3.07329,3.11305
3.11225,3.50303,2.69636,3.2375
3.2378,3.34477,2.66611,3.23319
3.32782,3.38621,2.9053,3.38029
3.92201,3.34967,3.2253,3.36082
3.28296,3.34383,2.85991,3.4618
3.59234,3.36293,3.14035,3.30478
3.39117,3.30426,3.48728,3.40907
3.33957,3.29409,3.5469,3.25079
3.62046,3.34158,3.20764,3.28713
3.12937,3.23597,2.9001,3.27818
2.85264,3.33794,3.3053,3.12081
3.54784,3.34425,3.27783,3.12555
3.02047,3.26566,3.13115,3.20433
3.03102,3.28982,3.22521,3.15537
3.22119,3.27842,3.46023,3.18855
2.96044,3.30258,3.40959,3.00192
2.98864,3.35566,3.43049,3.09664
3.05859,3.30948,3.75393,3.15377
3.08013,3.31161,3.48484,3.02748
2.95044,3.23764,3.71842,3.05603
2.98717,3.15997,3.57197,2.97611
2.96238,3.21325,3.23656,3.21871
2.87796,3.23201,3.057,3.32401
2.78486,3.21555,3.13327,3.31333
2.9756,3.22991,3.14172,3.47191
2.96619,3.19739,3.25843,3.30449
3.39132,3.26481,3.41532,3.48025
3.42846,3.13909,3.5741,3.53603
3.12023,3.25455,3.49579,3.37159
3.06953,3.21127,3.69758,3.38518
3.06098,3.22045,3.78459,3.18512
3.17123,3.19052,3.60093,3.16795
3.02563,3.1943,3.18581,3.18071
3.37717,3.16254,2.96345,3.15853
3.46983,3.1752,3.37197,3.02535
2.95876,3.23543,3.64331,3.02429
2.83687,3.22917,3.56107,3.08599
3.16909,3.20344,3.42711,3.34155
3.38919,3.23279,3.65404,3.1891
2.84244,3.20272,3.45834,3.32299
3.01885,3.18586,3.39761,3.3974
3.15507,3.19048,3.23995,3.44742
3.1704,3.1915,3.48721,3.22157
3.27609,3.23713,3.46692,3.17567
3.22964,3.18493,3.65923,3.142
2.95413,3.20932,3.20855,3.14548
3.36564,3.23356,2.92496,3.14166
3.05973,3.25387,2.91013,2.99974
3.03253,3.22468,2.79551,3.10381
2.97054,3.23862,2.86734,3.22897
3.16624,3.2288,3.27934,3.14128
2.87649,3.3164,2.8984,3.14298
3.63008,3.23821,3.10568,3.20855
2.76912,3.28382,3.05381,3.20547
3.13465,3.20988,3.50666,3.31969
3.34001,3.21332,3.04104,3.29319
3.34315,3.16603,2.86307,3.21866
3.06128,3.25367,2.94334,3.33766
3.05973,3.19126,3.10553,3.35554
3.00249,3.21598,3.3515,3.29155
3.16514,3.24075,3.32637,3.15023
3.0995,3.20324,3.01043,3.12408
3.1822,3.16536,3.00431,3.19364
2.7963,3.2475,2.98107,3.22642
2.98297,3.20775,2.91936,3.19107
3.20352,3.16848,3.15207,3.09614
3.39359,3.16756,3.3155,3.25488
3.44104,3.1186,3.27667,3.29538
3.19124,3.15979,3.59599,3.45587
3.42194,3.12045,3.4239,3.11465
3.00064,3.15139,3.11957,3.14149
2.85964,3.22693,3.38438,3.22381
3.06499,3.28533,3.19464,3.49022
2.92277,3.16638,3.3935,3.17998
